version,rank_cleanup,filename,size_bytes,size_mb,downloads_all_30d,downloads_installer_nexus_30d,downloads_installer_bandersnatch_30d,downloads_installer_devpi_30d,downloads_installer_browser_30d,downloads_installer_unknown_30d,downloads_installer_pip_30d,downloads_installer_uv_30d,downloads_installer_poetry_30d,downloads_installer_requests_30d
0.12.0,383,tzfpy-0.12.0-pp37-pypy37_pp73-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,7046951,6.720,8,1,7,0,,,0,0,0,0
0.12.0,562,tzfpy-0.12.0-cp310-cp310-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,7041522,6.715,9,1,8,0,,,0,0,0,0
0.12.0,563,tzfpy-0.12.0-cp311-cp311-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,7041526,6.715,9,1,8,0,,,0,0,0,0
0.12.0,564,tzfpy-0.12.0-cp38-cp38-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,7041659,6.715,9,1,8,0,,,0,0,0,0
0.12.0,565,tzfpy-0.12.0-cp39-cp39-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,7041403,6.715,9,1,8,0,,,0,0,0,0
0.12.0,566,tzfpy-0.12.0-pp38-pypy38_pp73-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,7042020,6.716,9,1,8,0,,,0,0,0,0
0.12.0,567,tzfpy-0.12.0-pp39-pypy39_pp73-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,7041663,6.715,9,1,8,0,,,0,0,0,0
0.12.1,162,tzfpy-0.12.1-cp39-cp39-macosx_10_7_x86_64.whl,6223222,5.935,4,1,3,0,,,0,0,0,0
0.12.1,212,tzfpy-0.12.1-cp310-none-win_amd64.whl,6113133,5.830,6,1,5,0,,,0,0,0,0
0.12.1,213,tzfpy-0.12.1-cp311-none-win_amd64.whl,6113134,5.830,6,1,5,0,,,0,0,0,0
0.12.1,214,tzfpy-0.12.1-cp37-none-win_amd64.whl,6113122,5.830,6,1,5,0,,,0,0,0,0
0.12.1,215,tzfpy-0.12.1-cp38-none-win_amd64.whl,6113161,5.830,6,1,5,0,,,0,0,0,0
0.12.1,216,tzfpy-0.12.1-cp39-none-win_amd64.whl,6113129,5.830,6,1,5,0,,,0,0,0,0
0.12.1,384,tzfpy-0.12.1-cp37-cp37m-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,7041715,6.716,8,1,7,0,,,0,0,0,0
0.12.1,385,tzfpy-0.12.1-pp37-pypy37_pp73-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,7046947,6.720,8,1,7,0,,,0,0,0,0
0.12.1,568,tzfpy-0.12.1-cp310-cp310-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,7041460,6.715,9,1,8,0,,,0,0,0,0
0.12.1,569,tzfpy-0.12.1-cp311-cp311-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,7041462,6.715,9,1,8,0,,,0,0,0,0
0.12.1,570,tzfpy-0.12.1-cp38-cp38-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,7041666,6.715,9,1,8,0,,,0,0,0,0
0.12.1,571,tzfpy-0.12.1-cp39-cp39-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,7041397,6.715,9,1,8,0,,,0,0,0,0
0.12.1,572,tzfpy-0.12.1-pp38-pypy38_pp73-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,7041942,6.716,9,1,8,0,,,0,0,0,0
0.12.2,163,tzfpy-0.12.2-cp39-cp39-macosx_10_7_x86_64.whl,6223357,5.935,4,1,3,0,,,0,0,0,0
0.12.2,217,tzfpy-0.12.2-cp310-none-win_amd64.whl,6113274,5.830,6,1,5,0,,,0,0,0,0
0.12.2,218,tzfpy-0.12.2-cp311-none-win_amd64.whl,6113274,5.830,6,1,5,0,,,0,0,0,0
0.12.2,219,tzfpy-0.12.2-cp37-none-win_amd64.whl,6113263,5.830,6,1,5,0,,,0,0,0,0
0.12.2,220,tzfpy-0.12.2-cp38-none-win_amd64.whl,6113301,5.830,6,1,5,0,,,0,0,0,0
0.12.2,221,tzfpy-0.12.2-cp39-none-win_amd64.whl,6113270,5.830,6,1,5,0,,,0,0,0,0
0.12.2,294,tzfpy-0.12.2-cp37-cp37m-manylinux_2_17_aarch64.manylinux2014_aarch64.whl,7041620,6.715,7,1,6,0,,,0,0,0,0
0.12.2,295,tzfpy-0.12.2-pp37-pypy37_pp73-manylinux_2_17_aarch64.manylinux2014_aarch64.whl,7045349,6.719,7,1,6,0,,,0,0,0,0
0.12.2,386,tzfpy-0.12.2-cp310-cp310-manylinux_2_17_aarch64.manylinux2014_aarch64.whl,7042072,6.716,8,1,7,0,,,0,0,0,0
0.12.2,387,tzfpy-0.12.2-cp311-cp311-manylinux_2_17_aarch64.manylinux2014_aarch64.whl,7042074,6.716,8,1,7,0,,,0,0,0,0
0.12.2,388,tzfpy-0.12.2-cp37-cp37m-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,7052755,6.726,8,1,7,0,,,0,0,0,0
0.12.2,389,tzfpy-0.12.2-cp38-cp38-manylinux_2_17_aarch64.manylinux2014_aarch64.whl,7041625,6.715,8,1,7,0,,,0,0,0,0
0.12.2,390,tzfpy-0.12.2-cp39-cp39-manylinux_2_17_aarch64.manylinux2014_aarch64.whl,7041993,6.716,8,1,7,0,,,0,0,0,0
0.12.2,391,tzfpy-0.12.2-pp37-pypy37_pp73-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,7057804,6.731,8,1,7,0,,,0,0,0,0
0.12.2,392,tzfpy-0.12.2-pp38-pypy38_pp73-manylinux_2_17_aarch64.manylinux2014_aarch64.whl,7042157,6.716,8,1,7,0,,,0,0,0,0
0.12.2,393,tzfpy-0.12.2-pp39-pypy39_pp73-manylinux_2_17_aarch64.manylinux2014_aarch64.whl,7041796,6.716,8,1,7,0,,,0,0,0,0
0.12.2,573,tzfpy-0.12.2-cp310-cp310-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,7053440,6.727,9,1,8,0,,,0,0,0,0
0.12.2,574,tzfpy-0.12.2-cp311-cp311-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,7053444,6.727,9,1,8,0,,,0,0,0,0
0.12.2,575,tzfpy-0.12.2-cp38-cp38-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,7052793,6.726,9,1,8,0,,,0,0,0,0
0.12.2,576,tzfpy-0.12.2-cp39-cp39-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,7053342,6.727,9,1,8,0,,,0,0,0,0
0.12.2,577,tzfpy-0.12.2-pp38-pypy38_pp73-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,7053146,6.726,9,1,8,0,,,0,0,0,0
0.12.3,164,tzfpy-0.12.3-cp39-cp39-macosx_10_7_x86_64.whl,6223341,5.935,4,1,3,0,,,0,0,0,0
0.12.3,222,tzfpy-0.12.3-cp310-none-win_amd64.whl,6113275,5.830,6,1,5,0,,,0,0,0,0
0.12.3,223,tzfpy-0.12.3-cp311-none-win_amd64.whl,6113277,5.830,6,1,5,0,,,0,0,0,0
0.12.3,224,tzfpy-0.12.3-cp37-none-win_amd64.whl,6113264,5.830,6,1,5,0,,,0,0,0,0
0.12.3,225,tzfpy-0.12.3-cp38-none-win_amd64.whl,6113300,5.830,6,1,5,0,,,0,0,0,0
0.12.3,226,tzfpy-0.12.3-cp39-none-win_amd64.whl,6113271,5.830,6,1,5,0,,,0,0,0,0
0.12.3,296,tzfpy-0.12.3-cp37-cp37m-manylinux_2_17_aarch64.manylinux2014_aarch64.whl,7041629,6.715,7,1,6,0,,,0,0,0,0
0.12.3,297,tzfpy-0.12.3-pp37-pypy37_pp73-manylinux_2_17_aarch64.manylinux2014_aarch64.whl,7045302,6.719,7,1,6,0,,,0,0,0,0
0.12.3,394,tzfpy-0.12.3-cp310-cp310-manylinux_2_17_aarch64.manylinux2014_aarch64.whl,7042072,6.716,8,1,7,0,,,0,0,0,0
0.12.3,395,tzfpy-0.12.3-cp311-cp311-manylinux_2_17_aarch64.manylinux2014_aarch64.whl,7042075,6.716,8,1,7,0,,,0,0,0,0
0.12.3,396,tzfpy-0.12.3-cp37-cp37m-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,7052790,6.726,8,1,7,0,,,0,0,0,0
0.12.3,397,tzfpy-0.12.3-cp37-cp37m-manylinux_2_24_armv7l.whl,7047394,6.721,8,1,7,0,,,0,0,0,0
0.12.3,398,tzfpy-0.12.3-cp37-cp37m-musllinux_1_1_aarch64.whl,7216412,6.882,8,1,7,0,,,0,0,0,0
0.12.3,399,tzfpy-0.12.3-cp38-cp38-manylinux_2_17_aarch64.manylinux2014_aarch64.whl,7041611,6.715,8,1,7,0,,,0,0,0,0
0.12.3,400,tzfpy-0.12.3-cp39-cp39-manylinux_2_17_aarch64.manylinux2014_aarch64.whl,7041986,6.716,8,1,7,0,,,0,0,0,0
0.12.3,401,tzfpy-0.12.3-pp37-pypy37_pp73-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,7057810,6.731,8,1,7,0,,,0,0,0,0
0.12.3,402,tzfpy-0.12.3-pp37-pypy37_pp73-musllinux_1_1_aarch64.whl,7219335,6.885,8,1,7,0,,,0,0,0,0
0.12.3,403,tzfpy-0.12.3-pp38-pypy38_pp73-manylinux_2_17_aarch64.manylinux2014_aarch64.whl,7042105,6.716,8,1,7,0,,,0,0,0,0
0.12.3,404,tzfpy-0.12.3-pp39-pypy39_pp73-manylinux_2_17_aarch64.manylinux2014_aarch64.whl,7041836,6.716,8,1,7,0,,,0,0,0,0
0.12.3,578,tzfpy-0.12.3-cp310-cp310-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,7053477,6.727,9,1,8,0,,,0,0,0,0
0.12.3,579,tzfpy-0.12.3-cp310-cp310-manylinux_2_24_armv7l.whl,7047590,6.721,9,1,8,0,,,0,0,0,0
0.12.3,580,tzfpy-0.12.3-cp310-cp310-musllinux_1_1_aarch64.whl,7216768,6.882,9,1,8,0,,,0,0,0,0
0.12.3,581,tzfpy-0.12.3-cp310-cp310-musllinux_1_1_x86_64.whl,7218151,6.884,9,1,8,0,,,0,0,0,0
0.12.3,582,tzfpy-0.12.3-cp311-cp311-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,7053479,6.727,9,1,8,0,,,0,0,0,0
0.12.3,583,tzfpy-0.12.3-cp311-cp311-manylinux_2_24_armv7l.whl,7047591,6.721,9,1,8,0,,,0,0,0,0
0.12.3,584,tzfpy-0.12.3-cp311-cp311-musllinux_1_1_aarch64.whl,7216764,6.882,9,1,8,0,,,0,0,0,0
0.12.3,585,tzfpy-0.12.3-cp38-cp38-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,7052801,6.726,9,1,8,0,,,0,0,0,0
0.12.3,586,tzfpy-0.12.3-cp38-cp38-manylinux_2_24_armv7l.whl,7047426,6.721,9,1,8,0,,,0,0,0,0
0.12.3,587,tzfpy-0.12.3-cp38-cp38-musllinux_1_1_aarch64.whl,7216374,6.882,9,1,8,0,,,0,0,0,0
0.12.3,588,tzfpy-0.12.3-cp39-cp39-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,7053373,6.727,9,1,8,0,,,0,0,0,0
0.12.3,589,tzfpy-0.12.3-cp39-cp39-manylinux_2_24_armv7l.whl,7047556,6.721,9,1,8,0,,,0,0,0,0
0.12.3,590,tzfpy-0.12.3-cp39-cp39-musllinux_1_1_aarch64.whl,7216740,6.882,9,1,8,0,,,0,0,0,0
0.12.3,591,tzfpy-0.12.3-pp38-pypy38_pp73-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,7053162,6.726,9,1,8,0,,,0,0,0,0
0.12.3,592,tzfpy-0.12.3-pp38-pypy38_pp73-manylinux_2_24_armv7l.whl,7048071,6.722,9,1,8,0,,,0,0,0,0
0.12.3,593,tzfpy-0.12.3-pp38-pypy38_pp73-musllinux_1_1_aarch64.whl,7216630,6.882,9,1,8,0,,,0,0,0,0
0.12.3,594,tzfpy-0.12.3-pp39-pypy39_pp73-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,7052939,6.726,9,1,8,0,,,0,0,0,0
0.13.0,165,tzfpy-0.13.0-cp39-cp39-macosx_10_7_x86_64.whl,6223499,5.935,4,1,3,0,,,0,0,0,0
0.13.0,227,tzfpy-0.13.0-cp310-none-win_amd64.whl,6113761,5.831,6,1,5,0,,,0,0,0,0
0.13.0,228,tzfpy-0.13.0-cp311-none-win_amd64.whl,6113762,5.831,6,1,5,0,,,0,0,0,0
0.13.0,229,tzfpy-0.13.0-cp37-none-win_amd64.whl,6113726,5.831,6,1,5,0,,,0,0,0,0
0.13.0,230,tzfpy-0.13.0-cp38-none-win_amd64.whl,6113769,5.831,6,1,5,0,,,0,0,0,0
0.13.0,231,tzfpy-0.13.0-cp39-none-win_amd64.whl,6113759,5.831,6,1,5,0,,,0,0,0,0
0.13.0,298,tzfpy-0.13.0-cp37-cp37m-manylinux_2_17_aarch64.manylinux2014_aarch64.whl,7041670,6.715,7,1,6,0,,,0,0,0,0
0.13.0,299,tzfpy-0.13.0-pp37-pypy37_pp73-manylinux_2_17_aarch64.manylinux2014_aarch64.whl,7045534,6.719,7,1,6,0,,,0,0,0,0
0.13.0,405,tzfpy-0.13.0-cp310-cp310-manylinux_2_17_aarch64.manylinux2014_aarch64.whl,7042173,6.716,8,1,7,0,,,0,0,0,0
0.13.0,406,tzfpy-0.13.0-cp311-cp311-manylinux_2_17_aarch64.manylinux2014_aarch64.whl,7042175,6.716,8,1,7,0,,,0,0,0,0
0.13.0,407,tzfpy-0.13.0-cp37-cp37m-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,7052915,6.726,8,1,7,0,,,0,0,0,0
0.13.0,408,tzfpy-0.13.0-cp37-cp37m-manylinux_2_24_armv7l.whl,7047438,6.721,8,1,7,0,,,0,0,0,0
0.13.0,409,tzfpy-0.13.0-cp37-cp37m-musllinux_1_1_aarch64.whl,7216672,6.882,8,1,7,0,,,0,0,0,0
0.13.0,410,tzfpy-0.13.0-cp38-cp38-manylinux_2_17_aarch64.manylinux2014_aarch64.whl,7041721,6.716,8,1,7,0,,,0,0,0,0
0.13.0,411,tzfpy-0.13.0-cp39-cp39-manylinux_2_17_aarch64.manylinux2014_aarch64.whl,7042089,6.716,8,1,7,0,,,0,0,0,0
0.13.0,412,tzfpy-0.13.0-pp37-pypy37_pp73-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,7057976,6.731,8,1,7,0,,,0,0,0,0
0.13.0,413,tzfpy-0.13.0-pp37-pypy37_pp73-musllinux_1_1_aarch64.whl,7219479,6.885,8,1,7,0,,,0,0,0,0
0.13.0,414,tzfpy-0.13.0-pp38-pypy38_pp73-manylinux_2_17_aarch64.manylinux2014_aarch64.whl,7042121,6.716,8,1,7,0,,,0,0,0,0
0.13.0,415,tzfpy-0.13.0-pp39-pypy39_pp73-manylinux_2_17_aarch64.manylinux2014_aarch64.whl,7041938,6.716,8,1,7,0,,,0,0,0,0
0.13.0,595,tzfpy-0.13.0-cp310-cp310-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,7053524,6.727,9,1,8,0,,,0,0,0,0
0.13.0,596,tzfpy-0.13.0-cp310-cp310-manylinux_2_24_armv7l.whl,7047684,6.721,9,1,8,0,,,0,0,0,0
0.13.0,597,tzfpy-0.13.0-cp310-cp310-musllinux_1_1_aarch64.whl,7216976,6.883,9,1,8,0,,,0,0,0,0
0.13.0,598,tzfpy-0.13.0-cp310-cp310-musllinux_1_1_x86_64.whl,7218149,6.884,9,1,8,0,,,0,0,0,0
0.13.0,599,tzfpy-0.13.0-cp311-cp311-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,7053528,6.727,9,1,8,0,,,0,0,0,0
0.13.0,600,tzfpy-0.13.0-cp311-cp311-manylinux_2_24_armv7l.whl,7047685,6.721,9,1,8,0,,,0,0,0,0
0.13.0,601,tzfpy-0.13.0-cp311-cp311-musllinux_1_1_aarch64.whl,7216973,6.883,9,1,8,0,,,0,0,0,0
0.13.0,602,tzfpy-0.13.0-cp38-cp38-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,7052935,6.726,9,1,8,0,,,0,0,0,0
0.13.0,603,tzfpy-0.13.0-cp38-cp38-manylinux_2_24_armv7l.whl,7047475,6.721,9,1,8,0,,,0,0,0,0
0.13.0,604,tzfpy-0.13.0-cp38-cp38-musllinux_1_1_aarch64.whl,7216592,6.882,9,1,8,0,,,0,0,0,0
0.13.0,605,tzfpy-0.13.0-cp39-cp39-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,7053445,6.727,9,1,8,0,,,0,0,0,0
0.13.0,606,tzfpy-0.13.0-cp39-cp39-manylinux_2_24_armv7l.whl,7047648,6.721,9,1,8,0,,,0,0,0,0
0.13.0,607,tzfpy-0.13.0-cp39-cp39-musllinux_1_1_aarch64.whl,7216960,6.883,9,1,8,0,,,0,0,0,0
0.13.0,608,tzfpy-0.13.0-pp38-pypy38_pp73-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,7053272,6.727,9,1,8,0,,,0,0,0,0
0.13.0,609,tzfpy-0.13.0-pp38-pypy38_pp73-manylinux_2_24_armv7l.whl,7048137,6.722,9,1,8,0,,,0,0,0,0
0.13.0,610,tzfpy-0.13.0-pp38-pypy38_pp73-musllinux_1_1_aarch64.whl,7216671,6.882,9,1,8,0,,,0,0,0,0
0.13.0,611,tzfpy-0.13.0-pp39-pypy39_pp73-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,7053151,6.726,9,1,8,0,,,0,0,0,0
0.13.1,166,tzfpy-0.13.1-cp310-cp310-macosx_10_9_x86_64.macosx_11_0_arm64.macosx_10_9_universal2.whl,12552675,11.971,4,1,3,0,,,0,0,0,0
0.13.1,167,tzfpy-0.13.1-cp311-cp311-macosx_10_9_x86_64.macosx_11_0_arm64.macosx_10_9_universal2.whl,12552677,11.971,4,1,3,0,,,0,0,0,0
0.13.1,168,tzfpy-0.13.1-cp37-cp37m-macosx_10_9_x86_64.macosx_11_0_arm64.macosx_10_9_universal2.whl,12552881,11.971,4,1,3,0,,,0,0,0,0
0.13.1,169,tzfpy-0.13.1-cp38-cp38-macosx_10_9_x86_64.macosx_11_0_arm64.macosx_10_9_universal2.whl,12552860,11.971,4,1,3,0,,,0,0,0,0
0.13.1,170,tzfpy-0.13.1-cp39-cp39-macosx_10_9_x86_64.macosx_11_0_arm64.macosx_10_9_universal2.whl,12552646,11.971,4,1,3,0,,,0,0,0,0
0.13.1,232,tzfpy-0.13.1-cp310-none-win_amd64.whl,6113761,5.831,6,1,5,0,,,0,0,0,0
0.13.1,233,tzfpy-0.13.1-cp311-none-win_amd64.whl,6113762,5.831,6,1,5,0,,,0,0,0,0
0.13.1,234,tzfpy-0.13.1-cp37-none-win_amd64.whl,6113726,5.831,6,1,5,0,,,0,0,0,0
0.13.1,235,tzfpy-0.13.1-cp38-none-win_amd64.whl,6113766,5.831,6,1,5,0,,,0,0,0,0
0.13.1,236,tzfpy-0.13.1-cp39-none-win_amd64.whl,6113758,5.831,6,1,5,0,,,0,0,0,0
0.13.1,300,tzfpy-0.13.1-cp37-cp37m-manylinux_2_17_aarch64.manylinux2014_aarch64.whl,7041726,6.716,7,1,6,0,,,0,0,0,0
0.13.1,301,tzfpy-0.13.1-pp37-pypy37_pp73-manylinux_2_17_aarch64.manylinux2014_aarch64.whl,7045524,6.719,7,1,6,0,,,0,0,0,0
0.13.1,416,tzfpy-0.13.1-cp310-cp310-manylinux_2_17_aarch64.manylinux2014_aarch64.whl,7042190,6.716,8,1,7,0,,,0,0,0,0
0.13.1,417,tzfpy-0.13.1-cp311-cp311-manylinux_2_17_aarch64.manylinux2014_aarch64.whl,7042192,6.716,8,1,7,0,,,0,0,0,0
0.13.1,418,tzfpy-0.13.1-cp37-cp37m-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,7052971,6.726,8,1,7,0,,,0,0,0,0
0.13.1,419,tzfpy-0.13.1-cp37-cp37m-manylinux_2_24_armv7l.whl,7047439,6.721,8,1,7,0,,,0,0,0,0
0.13.1,420,tzfpy-0.13.1-cp37-cp37m-musllinux_1_1_aarch64.whl,7216642,6.882,8,1,7,0,,,0,0,0,0
0.13.1,421,tzfpy-0.13.1-cp38-cp38-manylinux_2_17_aarch64.manylinux2014_aarch64.whl,7041723,6.716,8,1,7,0,,,0,0,0,0
0.13.1,422,tzfpy-0.13.1-cp39-cp39-manylinux_2_17_aarch64.manylinux2014_aarch64.whl,7042088,6.716,8,1,7,0,,,0,0,0,0
0.13.1,423,tzfpy-0.13.1-pp37-pypy37_pp73-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,7057985,6.731,8,1,7,0,,,0,0,0,0
0.13.1,424,tzfpy-0.13.1-pp37-pypy37_pp73-musllinux_1_1_aarch64.whl,7219507,6.885,8,1,7,0,,,0,0,0,0
0.13.1,425,tzfpy-0.13.1-pp38-pypy38_pp73-manylinux_2_17_aarch64.manylinux2014_aarch64.whl,7042149,6.716,8,1,7,0,,,0,0,0,0
0.13.1,426,tzfpy-0.13.1-pp39-pypy39_pp73-manylinux_2_17_aarch64.manylinux2014_aarch64.whl,7041957,6.716,8,1,7,0,,,0,0,0,0
0.13.1,612,tzfpy-0.13.1-cp310-cp310-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,7053553,6.727,9,1,8,0,,,0,0,0,0
0.13.1,613,tzfpy-0.13.1-cp310-cp310-manylinux_2_24_armv7l.whl,7047732,6.721,9,1,8,0,,,0,0,0,0
0.13.1,614,tzfpy-0.13.1-cp310-cp310-musllinux_1_1_aarch64.whl,7217022,6.883,9,1,8,0,,,0,0,0,0
0.13.1,615,tzfpy-0.13.1-cp310-cp310-musllinux_1_1_x86_64.whl,7218181,6.884,9,1,8,0,,,0,0,0,0
0.13.1,616,tzfpy-0.13.1-cp311-cp311-manylinux_2_24_armv7l.whl,7047732,6.721,9,1,8,0,,,0,0,0,0
0.13.1,617,tzfpy-0.13.1-cp311-cp311-musllinux_1_1_aarch64.whl,7217020,6.883,9,1,8,0,,,0,0,0,0
0.13.1,618,tzfpy-0.13.1-cp38-cp38-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,7052961,6.726,9,1,8,0,,,0,0,0,0
0.13.1,619,tzfpy-0.13.1-cp38-cp38-manylinux_2_24_armv7l.whl,7047493,6.721,9,1,8,0,,,0,0,0,0
0.13.1,620,tzfpy-0.13.1-cp38-cp38-musllinux_1_1_aarch64.whl,7216628,6.882,9,1,8,0,,,0,0,0,0
0.13.1,621,tzfpy-0.13.1-cp39-cp39-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,7053441,6.727,9,1,8,0,,,0,0,0,0
0.13.1,622,tzfpy-0.13.1-cp39-cp39-manylinux_2_24_armv7l.whl,7047664,6.721,9,1,8,0,,,0,0,0,0
0.13.1,623,tzfpy-0.13.1-cp39-cp39-musllinux_1_1_aarch64.whl,7216998,6.883,9,1,8,0,,,0,0,0,0
0.13.1,624,tzfpy-0.13.1-pp38-pypy38_pp73-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,7053296,6.727,9,1,8,0,,,0,0,0,0
0.13.1,625,tzfpy-0.13.1-pp38-pypy38_pp73-manylinux_2_24_armv7l.whl,7048099,6.722,9,1,8,0,,,0,0,0,0
0.13.1,626,tzfpy-0.13.1-pp38-pypy38_pp73-musllinux_1_1_aarch64.whl,7216714,6.882,9,1,8,0,,,0,0,0,0
0.13.1,627,tzfpy-0.13.1-pp39-pypy39_pp73-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,7053133,6.726,9,1,8,0,,,0,0,0,0
0.14.0,171,tzfpy-0.14.0-cp310-cp310-macosx_10_9_x86_64.macosx_11_0_arm64.macosx_10_9_universal2.whl,12557260,11.976,4,1,3,0,,,0,0,0,0
0.14.0,172,tzfpy-0.14.0-cp311-cp311-macosx_10_9_x86_64.macosx_11_0_arm64.macosx_10_9_universal2.whl,12557256,11.976,4,1,3,0,,,0,0,0,0
0.14.0,173,tzfpy-0.14.0-cp37-cp37m-macosx_10_9_x86_64.macosx_11_0_arm64.macosx_10_9_universal2.whl,12557275,11.976,4,1,3,0,,,0,0,0,0
0.14.0,174,tzfpy-0.14.0-cp38-cp38-macosx_10_9_x86_64.macosx_11_0_arm64.macosx_10_9_universal2.whl,12557254,11.976,4,1,3,0,,,0,0,0,0
0.14.0,175,tzfpy-0.14.0-cp39-cp39-macosx_10_9_x86_64.macosx_11_0_arm64.macosx_10_9_universal2.whl,12557251,11.976,4,1,3,0,,,0,0,0,0
0.14.0,237,tzfpy-0.14.0-cp310-none-win_amd64.whl,6114375,5.831,6,1,5,0,,,0,0,0,0
0.14.0,238,tzfpy-0.14.0-cp311-none-win_amd64.whl,6114375,5.831,6,1,5,0,,,0,0,0,0
0.14.0,239,tzfpy-0.14.0-cp37-none-win_amd64.whl,6114174,5.831,6,1,5,0,,,0,0,0,0
0.14.0,240,tzfpy-0.14.0-cp38-none-win_amd64.whl,6114216,5.831,6,1,5,0,,,0,0,0,0
0.14.0,241,tzfpy-0.14.0-cp39-none-win_amd64.whl,6114403,5.831,6,1,5,0,,,0,0,0,0
0.14.0,302,tzfpy-0.14.0-cp37-cp37m-manylinux_2_17_aarch64.manylinux2014_aarch64.whl,7054208,6.727,7,1,6,0,,,0,0,0,0
0.14.0,303,tzfpy-0.14.0-pp37-pypy37_pp73-manylinux_2_17_aarch64.manylinux2014_aarch64.whl,7057233,6.730,7,1,6,0,,,0,0,0,0
0.14.0,427,tzfpy-0.14.0-cp310-cp310-manylinux_2_17_aarch64.manylinux2014_aarch64.whl,7054069,6.727,8,1,7,0,,,0,0,0,0
0.14.0,428,tzfpy-0.14.0-cp311-cp311-manylinux_2_17_aarch64.manylinux2014_aarch64.whl,7054070,6.727,8,1,7,0,,,0,0,0,0
0.14.0,429,tzfpy-0.14.0-cp312-cp312-manylinux_2_17_aarch64.manylinux2014_aarch64.whl,7072777,6.745,8,1,7,0,,,0,0,0,0
0.14.0,430,tzfpy-0.14.0-cp37-cp37m-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,7069204,6.742,8,1,7,0,,,0,0,0,0
0.14.0,431,tzfpy-0.14.0-cp37-cp37m-manylinux_2_24_armv7l.whl,7062859,6.736,8,1,7,0,,,0,0,0,0
0.14.0,432,tzfpy-0.14.0-cp37-cp37m-musllinux_1_1_aarch64.whl,7230435,6.895,8,1,7,0,,,0,0,0,0
0.14.0,433,tzfpy-0.14.0-cp38-cp38-manylinux_2_17_aarch64.manylinux2014_aarch64.whl,7054058,6.727,8,1,7,0,,,0,0,0,0
0.14.0,434,tzfpy-0.14.0-cp39-cp39-manylinux_2_17_aarch64.manylinux2014_aarch64.whl,7053996,6.727,8,1,7,0,,,0,0,0,0
0.14.0,435,tzfpy-0.14.0-pp37-pypy37_pp73-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,7073068,6.745,8,1,7,0,,,0,0,0,0
0.14.0,436,tzfpy-0.14.0-pp37-pypy37_pp73-manylinux_2_24_armv7l.whl,7082865,6.755,8,1,7,0,,,0,0,0,0
0.14.0,437,tzfpy-0.14.0-pp37-pypy37_pp73-musllinux_1_1_aarch64.whl,7233533,6.898,8,1,7,0,,,0,0,0,0
0.14.0,438,tzfpy-0.14.0-pp38-pypy38_pp73-manylinux_2_17_aarch64.manylinux2014_aarch64.whl,7054880,6.728,8,1,7,0,,,0,0,0,0
0.14.0,439,tzfpy-0.14.0-pp39-pypy39_pp73-manylinux_2_17_aarch64.manylinux2014_aarch64.whl,7054929,6.728,8,1,7,0,,,0,0,0,0
